Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status
REC000199,EMP039,Employee 039,Team D,Quality Review,2026-07-05,Morning,58,77,0,5,0,95,70,4.45,8.0,93.95,Present,Completed
REC000200,EMP040,Employee 040,Team D,Quality Review,2026-07-05,Night,49,65,0,3,1,95,52,5.91,8.0,94.97,Present,Completed
REC000201,EMP001,Employee 001,Team A,Document Verification,2026-07-06,General,149,100,49,6,1,95,89,3.91,8.0,93.8,Present,Partial
REC000202,EMP002,Employee 002,Team A,Document Verification,2026-07-06,General,124,84,40,4,1,95,76,3.96,8.0,94.71,Present,Partial
REC000203,EMP003,Employee 003,Team A,Document Verification,2026-07-06,General,154,104,50,5,3,95,94,6.77,8.0,95.55,Present,Partial
REC000204,EMP004,Employee 004,Team A,Document Verification,2026-07-06,Night,114,77,37,2,1,95,73,5.3,8.0,97.37,Present,Partial
REC000205,EMP005,Employee 005,Team A,Document Verification,2026-07-06,Night,155,104,51,1,2,95,101,4.17,8.0,98.7,Present,Partial
REC000206,EMP006,Employee 006,Team A,Document Verification,2026-07-06,Afternoon,90,61,29,2,1,95,54,3.57,7.5,96.14,Late,Partial
REC000207,EMP007,Employee 007,Team A,Document Verification,2026-07-06,General,105,71,34,7,2,95,57,3.75,8.0,89.48,Present,Partial
REC000208,EMP008,Employee 008,Team A,Document Verification,2026-07-06,General,143,96,47,6,3,95,89,6.73,8.0,94.12,Present,Partial
REC000209,EMP009,Employee 009,Team A,Document Verification,2026-07-06,General,74,50,24,4,1,95,40,6.06,8.0,92.03,Present,Partial
REC000210,EMP010,Employee 010,Team A,Document Verification,2026-07-06,General,210,143,67,0,4,95,138,6.28,8.0,99.69,Present,Partial
REC000211,EMP011,Employee 011,Team B,Data Entry,2026-07-06,General,141,97,44,6,3,95,87,3.71,8.0,93.37,Present,Partial
REC000212,EMP012,Employee 012,Team B,Data Entry,2026-07-06,Afternoon,174,120,54,1,3,95,114,3.64,8.0,99.07,Present,Partial
REC000213,EMP013,Employee 013,Team B,Data Entry,2026-07-06,Night,149,103,46,6,3,95,98,5.9,8.0,93.87,Present,Partial
REC000214,EMP014,Employee 014,Team B,Data Entry,2026-07-06,Morning,185,127,58,4,2,95,119,4.42,8.0,96.96,Present,Partial
REC000215,EMP015,Employee 015,Team B,Data Entry,2026-07-06,Night,108,74,34,6,1,95,57,6.01,8.0,91.68,Present,Partial
REC000216,EMP016,Employee 016,Team B,Data Entry,2026-07-06,Night,188,130,58,3,1,95,126,5.73,8.0,97.75,Present,Partial
REC000217,EMP017,Employee 017,Team B,Data Entry,2026-07-06,Afternoon,148,102,46,8,5,95,92,3.26,8.0,91.84,Present,Partial
REC000218,EMP018,Employee 018,Team B,Data Entry,2026-07-06,Morning,123,85,38,6,1,95,76,5.58,8.0,93.21,Present,Partial
REC000219,EMP019,Employee 019,Team B,Data Entry,2026-07-06,Night,188,130,58,2,2,95,124,2.96,8.0,98.5,Present,Partial
REC000220,EMP020,Employee 020,Team B,Data Entry,2026-07-06,Afternoon,81,57,24,6,1,95,48,7.33,8.0,89.7,Present,Partial
REC000221,EMP021,Employee 021,Team C,Application Processing,2026-07-06,Afternoon,177,106,71,3,1,95,100,4.25,8.0,97.32,Present,Partial
REC000222,EMP022,Employee 022,Team C,Application Processing,2026-07-06,General,192,115,77,2,4,95,109,4.42,8.0,97.85,Present,Partial
REC000223,EMP023,Employee 023,Team C,Application Processing,2026-07-06,Night,162,96,66,2,2,95,95,2.91,8.0,98.24,Present,Partial
REC000224,EMP024,Employee 024,Team C,Application Processing,2026-07-06,Night,0,0,0,0,0,95,0,6.13,0.0,93.41,Leave,Pending
REC000225,EMP025,Employee 025,Team C,Application Processing,2026-07-06,Afternoon,154,92,62,5,3,95,84,4.02,8.0,94.14,Present,Partial
REC000226,EMP026,Employee 026,Team C,Application Processing,2026-07-06,Afternoon,207,124,83,3,1,95,119,6.25,8.0,97.78,Present,Partial
REC000227,EMP027,Employee 027,Team C,Application Processing,2026-07-06,Afternoon,188,112,76,7,2,95,95,6.68,8.0,93.63,Present,Partial
REC000228,EMP028,Employee 028,Team C,Application Processing,2026-07-06,Morning,133,79,54,7,2,95,61,3.79,8.0,91.65,Present,Partial
REC000229,EMP029,Employee 029,Team C,Application Processing,2026-07-06,Morning,103,61,42,1,0,95,59,4.84,4.0,98.8,Half Day,Partial
REC000230,EMP030,Employee 030,Team C,Application Processing,2026-07-06,General,127,78,49,8,1,95,70,6.7,8.0,89.15,Present,Partial
REC000231,EMP031,Employee 031,Team D,Quality Review,2026-07-06,General,51,49,2,2,1,95,45,3.42,4.0,96.79,Half Day,Partial
REC000232,EMP032,Employee 032,Team D,Quality Review,2026-07-06,Afternoon,79,77,2,8,0,95,61,5.4,8.0,89.06,Present,Partial
REC000233,EMP033,Employee 033,Team D,Quality Review,2026-07-06,Morning,98,95,3,4,3,95,89,6.53,8.0,95.79,Present,Partial
REC000234,EMP034,Employee 034,Team D,Quality Review,2026-07-06,Night,113,109,4,11,7,95,96,6.26,8.0,89.81,Present,Partial
REC000235,EMP035,Employee 035,Team D,Quality Review,2026-07-06,Morning,77,74,3,3,2,95,67,5.15,8.0,96.07,Present,Partial
REC000236,EMP036,Employee 036,Team D,Quality Review,2026-07-06,Night,98,94,4,4,3,95,89,6.33,8.0,95.62,Present,Partial
REC000237,EMP037,Employee 037,Team D,Quality Review,2026-07-06,Afternoon,139,134,5,4,4,95,126,5.49,8.0,97.03,Present,Partial
REC000238,EMP038,Employee 038,Team D,Quality Review,2026-07-06,General,102,99,3,5,2,95,88,4.54,8.0,95.35,Present,Partial
REC000239,EMP039,Employee 039,Team D,Quality Review,2026-07-06,Morning,120,116,4,4,3,95,104,3.55,8.0,96.22,Present,Partial
REC000240,EMP040,Employee 040,Team D,Quality Review,2026-07-06,Night,57,57,0,4,0,95,44,3.78,8.0,92.64,Present,Completed
REC000241,EMP001,Employee 001,Team A,Document Verification,2026-07-07,General,100,79,21,3,1,95,72,3.25,8.0,96.68,Present,Partial
REC000242,EMP002,Employee 002,Team A,Document Verification,2026-07-07,General,106,84,22,3,2,95,79,4.2,8.0,97.01,Present,Partial
REC000243,EMP003,Employee 003,Team A,Document Verification,2026-07-07,General,82,65,17,4,1,95,60,3.71,8.0,93.87,Present,Partial
REC000244,EMP004,Employee 004,Team A,Document Verification,2026-07-07,Night,106,84,22,3,3,95,79,5.96,8.0,96.43,Present,Partial
REC000245,EMP005,Employee 005,Team A,Document Verification,2026-07-07,Night,142,112,30,0,1,95,109,6.65,8.0,99.85,Present,Partial
REC000246,EMP006,Employee 006,Team A,Document Verification,2026-07-07,Afternoon,95,75,20,3,2,95,66,6.72,8.0,96.5,Present,Partial
REC000247,EMP007,Employee 007,Team A,Document Verification,2026-07-07,General,55,43,12,3,0,95,38,4.78,8.0,93.48,Present,Partial
REC000248,EMP008,Employee 008,Team A,Document Verification,2026-07-07,General,119,95,24,4,2,95,87,6.75,8.0,95.31,Present,Partial
REC000249,EMP009,Employee 009,Team A,Document Verification,2026-07-07,General,29,23,6,2,0,95,17,8.03,4.0,92.94,Half Day,Partial
REC000250,EMP010,Employee 010,Team A,Document Verification,2026-07-07,General,149,120,29,1,1,95,114,3.65,8.0,99.34,Present,Partial
REC000251,EMP011,Employee 011,Team B,Data Entry,2026-07-07,General,0,0,0,0,0,95,0,6.31,0.0,93.64,Leave,Pending
REC000252,EMP012,Employee 012,Team B,Data Entry,2026-07-07,Afternoon,175,107,68,1,3,95,99,3.09,8.0,99.36,Present,Partial
REC000253,EMP013,Employee 013,Team B,Data Entry,2026-07-07,Night,97,59,38,4,1,95,53,6.79,8.0,93.96,Present,Partial
REC000254,EMP014,Employee 014,Team B,Data Entry,2026-07-07,Morning,171,105,66,2,1,95,92,5.88,8.0,97.84,Present,Partial
REC000255,EMP015,Employee 015,Team B,Data Entry,2026-07-07,Night,88,54,34,5,0,95,46,6.66,8.0,90.93,Present,Partial
REC000256,EMP016,Employee 016,Team B,Data Entry,2026-07-07,Night,160,98,62,2,2,95,95,5.75,8.0,97.68,Present,Partial
REC000257,EMP017,Employee 017,Team B,Data Entry,2026-07-07,Afternoon,150,92,58,8,5,95,77,3.39,8.0,91.39,Present,Partial
REC000258,EMP018,Employee 018,Team B,Data Entry,2026-07-07,Morning,131,80,51,2,1,95,75,4.16,8.0,97.31,Present,Partial
REC000259,EMP019,Employee 019,Team B,Data Entry,2026-07-07,Night,147,90,57,1,1,95,87,6.39,8.0,99.36,Present,Partial
REC000260,EMP020,Employee 020,Team B,Data Entry,2026-07-07,Afternoon,105,65,40,6,1,95,56,7.29,8.0,91.48,Present,Partial
REC000261,EMP021,Employee 021,Team C,Application Processing,2026-07-07,Afternoon,145,121,24,1,1,95,116,4.37,8.0,98.93,Present,Partial
REC000262,EMP022,Employee 022,Team C,Application Processing,2026-07-07,General,86,72,14,4,2,95,65,6.59,8.0,93.83,Present,Partial
REC000263,EMP023,Employee 023,Team C,Application Processing,2026-07-07,Night,125,105,20,3,2,95,102,2.79,7.5,97.51,Late,Partial
REC000264,EMP024,Employee 024,Team C,Application Processing,2026-07-07,Night,93,78,15,3,2,95,70,6.19,8.0,96.66,Present,Partial
REC000265,EMP025,Employee 025,Team C,Application Processing,2026-07-07,Afternoon,88,73,15,2,2,95,61,4.28,8.0,97.84,Present,Partial
REC000266,EMP026,Employee 026,Team C,Application Processing,2026-07-07,Afternoon,152,127,25,0,3,95,116,3.69,8.0,99.97,Present,Partial
REC000267,EMP027,Employee 027,Team C,Application Processing,2026-07-07,Afternoon,97,81,16,2,2,95,68,3.37,8.0,97.9,Present,Partial
REC000268,EMP028,Employee 028,Team C,Application Processing,2026-07-07,Morning,50,42,8,5,1,95,32,5.99,8.0,88.21,Present,Partial
REC000269,EMP029,Employee 029,Team C,Application Processing,2026-07-07,Morning,119,100,19,2,1,95,99,2.94,8.0,98.01,Present,Partial
REC000270,EMP030,Employee 030,Team C,Application Processing,2026-07-07,General,84,72,12,4,2,95,61,5.01,8.0,94.92,Present,Partial
REC000271,EMP031,Employee 031,Team D,Quality Review,2026-07-07,General,118,84,34,6,1,95,76,6.47,8.0,93.36,Present,Partial
REC000272,EMP032,Employee 032,Team D,Quality Review,2026-07-07,Afternoon,59,41,18,4,0,95,29,5.89,8.0,89.51,Present,Partial
REC000273,EMP033,Employee 033,Team D,Quality Review,2026-07-07,Morning,133,94,39,2,1,95,89,3.24,8.0,97.52,Present,Partial
REC000274,EMP034,Employee 034,Team D,Quality Review,2026-07-07,Night,0,0,0,0,0,95,0,4.52,0.0,91.54,Absent,Pending
REC000275,EMP035,Employee 035,Team D,Quality Review,2026-07-07,Morning,116,82,34,5,1,95,73,4.65,8.0,94.13,Present,Partial
REC000276,EMP036,Employee 036,Team D,Quality Review,2026-07-07,Night,132,93,39,3,2,95,81,4.69,8.0,97.01,Present,Partial
REC000277,EMP037,Employee 037,Team D,Quality Review,2026-07-07,Afternoon,129,91,38,3,3,95,83,6.36,8.0,97.08,Present,Partial
REC000278,EMP038,Employee 038,Team D,Quality Review,2026-07-07,General,91,65,26,2,2,95,62,5.49,8.0,96.5,Present,Partial
REC000279,EMP039,Employee 039,Team D,Quality Review,2026-07-07,Morning,88,62,26,3,1,95,57,5.54,8.0,95.8,Present,Partial
REC000280,EMP040,Employee 040,Team D,Quality Review,2026-07-07,Night,91,66,25,6,1,95,50,4.04,8.0,91.15,Present,Partial
REC000281,EMP001,Employee 001,Team A,Document Verification,2026-07-08,General,90,74,16,3,2,95,68,3.13,8.0,95.44,Present,Partial
REC000282,EMP002,Employee 002,Team A,Document Verification,2026-07-08,General,78,64,14,2,0,95,61,3.1,8.0,97.34,Present,Partial
REC000283,EMP003,Employee 003,Team A,Document Verification,2026-07-08,General,115,95,20,3,1,95,91,4.86,8.0,96.47,Present,Partial
REC000284,EMP004,Employee 004,Team A,Document Verification,2026-07-08,Night,75,62,13,4,1,95,55,3.68,8.0,93.69,Present,Partial
REC000285,EMP005,Employee 005,Team A,Document Verification,2026-07-08,Night,121,99,22,0,2,95,97,5.09,8.0,99.84,Present,Partial
REC000286,EMP006,Employee 006,Team A,Document Verification,2026-07-08,Afternoon,54,45,9,3,0,95,40,4.05,4.0,93.66,Half Day,Partial
REC000287,EMP007,Employee 007,Team A,Document Verification,2026-07-08,General,85,70,15,7,1,95,64,4.98,8.0,89.9,Present,Partial
REC000288,EMP008,Employee 008,Team A,Document Verification,2026-07-08,General,98,81,17,2,0,95,71,5.42,8.0,97.46,Present,Partial
REC000289,EMP009,Employee 009,Team A,Document Verification,2026-07-08,General,83,68,15,4,1,95,56,5.77,8.0,94.35,Present,Partial
REC000290,EMP010,Employee 010,Team A,Document Verification,2026-07-08,General,155,126,29,1,3,95,122,4.46,8.0,98.87,Present,Partial
REC000291,EMP011,Employee 011,Team B,Data Entry,2026-07-08,General,109,63,46,2,1,95,59,4.19,8.0,96.35,Present,Partial
REC000292,EMP012,Employee 012,Team B,Data Entry,2026-07-08,Afternoon,226,131,95,1,5,95,123,2.52,8.0,99.16,Present,Partial
REC000293,EMP013,Employee 013,Team B,Data Entry,2026-07-08,Night,133,77,56,2,0,95,73,4.03,8.0,97.15,Present,Partial
REC000294,EMP014,Employee 014,Team B,Data Entry,2026-07-08,Morning,137,80,57,3,2,95,75,3.37,8.0,96.33,Present,Partial
REC000295,EMP015,Employee 015,Team B,Data Entry,2026-07-08,Night,111,64,47,5,1,95,57,5.44,8.0,92.17,Present,Partial
REC000296,EMP016,Employee 016,Team B,Data Entry,2026-07-08,Night,195,113,82,1,2,95,111,5.03,8.0,99.25,Present,Partial
REC000297,EMP017,Employee 017,Team B,Data Entry,2026-07-08,Afternoon,108,63,45,6,2,95,53,5.96,8.0,90.49,Present,Partial
REC000298,EMP018,Employee 018,Team B,Data Entry,2026-07-08,Morning,112,65,47,3,2,95,62,6.28,8.0,95.65,Present,Partial
REC000299,EMP019,Employee 019,Team B,Data Entry,2026-07-08,Night,0,0,0,0,0,95,0,2.98,0.0,99.08,Leave,Pending
REC000300,EMP020,Employee 020,Team B,Data Entry,2026-07-08,Afternoon,128,76,52,4,2,95,57,6.83,8.0,94.37,Present,Partial
REC000301,EMP021,Employee 021,Team C,Application Processing,2026-07-08,Afternoon,144,116,28,2,1,95,107,5.14,8.0,98.14,Present,Partial
REC000302,EMP022,Employee 022,Team C,Application Processing,2026-07-08,General,112,91,21,3,2,95,86,5.32,8.0,97.24,Present,Partial
REC000303,EMP023,Employee 023,Team C,Application Processing,2026-07-08,Night,142,115,27,2,1,95,110,6.6,8.0,98.68,Present,Partial
REC000304,EMP024,Employee 024,Team C,Application Processing,2026-07-08,Night,101,81,20,2,2,95,72,3.4,8.0,97.89,Present,Partial
REC000305,EMP025,Employee 025,Team C,Application Processing,2026-07-08,Afternoon,85,69,16,4,2,95,61,4.25,8.0,94.04,Present,Partial
REC000306,EMP026,Employee 026,Team C,Application Processing,2026-07-08,Afternoon,120,97,23,2,2,95,88,4.13,8.0,97.44,Present,Partial
REC000307,EMP027,Employee 027,Team C,Application Processing,2026-07-08,Afternoon,81,66,15,3,1,95,61,3.35,8.0,95.37,Present,Partial
REC000308,EMP028,Employee 028,Team C,Application Processing,2026-07-08,Morning,78,63,15,5,0,95,47,8.16,8.0,92.25,Present,Partial
REC000309,EMP029,Employee 029,Team C,Application Processing,2026-07-08,Morning,159,128,31,0,3,95,125,3.37,8.0,99.94,Present,Partial
REC000310,EMP030,Employee 030,Team C,Application Processing,2026-07-08,General,102,83,19,5,1,95,73,6.51,8.0,93.87,Present,Partial
REC000311,EMP031,Employee 031,Team D,Quality Review,2026-07-08,General,87,67,20,5,2,95,62,3.23,8.0,93.19,Present,Partial
REC000312,EMP032,Employee 032,Team D,Quality Review,2026-07-08,Afternoon,71,55,16,4,1,95,38,7.81,8.0,92.77,Present,Partial
REC000313,EMP033,Employee 033,Team D,Quality Review,2026-07-08,Morning,112,86,26,6,2,95,79,4.21,8.0,93.47,Present,Partial
REC000314,EMP034,Employee 034,Team D,Quality Review,2026-07-08,Night,109,84,25,8,4,95,76,4.45,8.0,89.89,Present,Partial
REC000315,EMP035,Employee 035,Team D,Quality Review,2026-07-08,Morning,116,90,26,3,3,95,82,4.77,8.0,96.63,Present,Partial
REC000316,EMP036,Employee 036,Team D,Quality Review,2026-07-08,Night,110,85,25,3,2,95,80,4.91,8.0,96.01,Present,Partial
REC000317,EMP037,Employee 037,Team D,Quality Review,2026-07-08,Afternoon,119,92,27,0,1,95,83,3.9,8.0,99.99,Present,Partial
REC000318,EMP038,Employee 038,Team D,Quality Review,2026-07-08,General,113,87,26,5,1,95,76,6.89,8.0,94.56,Present,Partial
REC000319,EMP039,Employee 039,Team D,Quality Review,2026-07-08,Morning,0,0,0,0,0,95,0,6.72,0.0,94.1,Absent,Pending
REC000320,EMP040,Employee 040,Team D,Quality Review,2026-07-08,Night,64,48,16,6,1,95,40,6.67,8.0,88.21,Present,Partial
REC000321,EMP001,Employee 001,Team A,Document Verification,2026-07-09,General,168,103,65,7,1,95,95,5.53,8.0,93.12,Present,Partial
REC000322,EMP002,Employee 002,Team A,Document Verification,2026-07-09,General,173,106,67,4,3,95,93,3.4,8.0,95.89,Present,Partial
REC000323,EMP003,Employee 003,Team A,Document Verification,2026-07-09,General,62,38,24,1,1,95,33,6.37,4.0,97.34,Half Day,Partial
REC000324,EMP004,Employee 004,Team A,Document Verification,2026-07-09,Night,52,32,20,2,0,95,28,5.84,4.0,94.21,Half Day,Partial
REC000325,EMP005,Employee 005,Team A,Document Verification,2026-07-09,Night,181,111,70,1,1,95,110,4.29,8.0,99.0,Present,Partial
REC000326,EMP006,Employee 006,Team A,Document Verification,2026-07-09,Afternoon,109,67,42,4,1,95,56,6.37,8.0,93.76,Present,Partial
REC000327,EMP007,Employee 007,Team A,Document Verification,2026-07-09,General,0,0,0,0,0,95,0,4.77,0.0,91.84,Leave,Pending
REC000328,EMP008,Employee 008,Team A,Document Verification,2026-07-09,General,181,111,70,4,1,95,104,6.47,8.0,96.8,Present,Partial
REC000329,EMP009,Employee 009,Team A,Document Verification,2026-07-09,General,75,46,29,4,1,95,38,6.57,8.0,91.18,Present,Partial
REC000330,EMP010,Employee 010,Team A,Document Verification,2026-07-09,General,227,141,86,2,2,95,136,3.73,8.0,98.39,Present,Partial
REC000331,EMP011,Employee 011,Team B,Data Entry,2026-07-09,General,0,0,0,0,0,95,0,4.51,0.0,97.54,Leave,Pending
REC000332,EMP012,Employee 012,Team B,Data Entry,2026-07-09,Afternoon,165,97,68,0,2,95,90,4.69,8.0,99.81,Present,Partial
REC000333,EMP013,Employee 013,Team B,Data Entry,2026-07-09,Night,158,93,65,3,2,95,83,4.02,8.0,97.22,Present,Partial
REC000334,EMP014,Employee 014,Team B,Data Entry,2026-07-09,Morning,134,79,55,2,1,95,71,3.52,8.0,97.38,Present,Partial
REC000335,EMP015,Employee 015,Team B,Data Entry,2026-07-09,Night,109,64,45,5,2,95,50,6.04,8.0,92.73,Present,Partial
REC000336,EMP016,Employee 016,Team B,Data Entry,2026-07-09,Night,210,124,86,0,1,95,120,3.99,8.0,100.0,Present,Partial
REC000337,EMP017,Employee 017,Team B,Data Entry,2026-07-09,Afternoon,128,75,53,7,4,95,61,5.21,8.0,91.05,Present,Partial
REC000338,EMP018,Employee 018,Team B,Data Entry,2026-07-09,Morning,106,62,44,3,1,95,56,6.48,7.5,95.08,Late,Partial
REC000339,EMP019,Employee 019,Team B,Data Entry,2026-07-09,Night,154,91,63,1,2,95,90,5.8,8.0,99.19,Present,Partial
REC000340,EMP020,Employee 020,Team B,Data Entry,2026-07-09,Afternoon,106,63,43,6,2,95,45,7.45,8.0,90.76,Present,Partial
REC000341,EMP021,Employee 021,Team C,Application Processing,2026-07-09,Afternoon,173,122,51,3,2,95,111,5.07,8.0,97.8,Present,Partial
REC000342,EMP022,Employee 022,Team C,Application Processing,2026-07-09,General,92,65,27,3,1,95,58,4.74,8.0,94.91,Present,Partial
REC000343,EMP023,Employee 023,Team C,Application Processing,2026-07-09,Night,183,128,55,3,2,95,126,3.44,8.0,98.0,Present,Partial
REC000344,EMP024,Employee 024,Team C,Application Processing,2026-07-09,Night,92,64,28,3,1,95,60,5.19,8.0,95.85,Present,Partial
REC000345,EMP025,Employee 025,Team C,Application Processing,2026-07-09,Afternoon,151,106,45,3,3,95,93,5.42,8.0,97.4,Present,Partial
REC000346,EMP026,Employee 026,Team C,Application Processing,2026-07-09,Afternoon,182,128,54,3,2,95,116,5.27,8.0,97.87,Present,Partial
REC000347,EMP027,Employee 027,Team C,Application Processing,2026-07-09,Afternoon,86,60,26,2,1,95,50,5.33,7.5,96.02,Late,Partial
REC000348,EMP028,Employee 028,Team C,Application Processing,2026-07-09,Morning,78,54,24,3,0,95,45,6.75,8.0,94.93,Present,Partial
REC000349,EMP029,Employee 029,Team C,Application Processing,2026-07-09,Morning,191,134,57,2,4,95,128,5.45,8.0,98.68,Present,Partial
REC000350,EMP030,Employee 030,Team C,Application Processing,2026-07-09,General,83,59,24,3,2,95,47,5.59,8.0,94.27,Present,Partial
REC000351,EMP031,Employee 031,Team D,Quality Review,2026-07-09,General,0,0,0,0,0,95,0,4.93,0.0,95.29,Absent,Pending
REC000352,EMP032,Employee 032,Team D,Quality Review,2026-07-09,Afternoon,92,77,15,4,2,95,55,6.0,8.0,94.28,Present,Partial
REC000353,EMP033,Employee 033,Team D,Quality Review,2026-07-09,Morning,99,83,16,3,1,95,77,4.99,7.5,96.3,Late,Partial
REC000354,EMP034,Employee 034,Team D,Quality Review,2026-07-09,Night,81,68,13,8,3,95,60,3.7,8.0,88.17,Present,Partial
REC000355,EMP035,Employee 035,Team D,Quality Review,2026-07-09,Morning,142,119,23,7,1,95,104,6.32,8.0,94.07,Present,Partial
REC000356,EMP036,Employee 036,Team D,Quality Review,2026-07-09,Night,78,66,12,2,1,95,62,4.58,8.0,96.66,Present,Partial
REC000357,EMP037,Employee 037,Team D,Quality Review,2026-07-09,Afternoon,169,142,27,0,5,95,131,5.77,8.0,99.86,Present,Partial
REC000358,EMP038,Employee 038,Team D,Quality Review,2026-07-09,General,140,118,22,7,2,95,112,6.84,8.0,94.16,Present,Partial
REC000359,EMP039,Employee 039,Team D,Quality Review,2026-07-09,Morning,117,99,18,3,3,95,92,6.34,7.5,96.82,Late,Partial
REC000360,EMP040,Employee 040,Team D,Quality Review,2026-07-09,Night,77,66,11,4,1,95,55,6.77,8.0,93.49,Present,Partial
REC000361,EMP001,Employee 001,Team A,Document Verification,2026-07-10,General,115,80,35,2,2,95,76,6.9,8.0,97.24,Present,Partial
